date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,0,13787.461006081203,1.6289616346955796e-06,0.022459245018767598
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,0,13394.2108491677,1.6289616346955796e-06,0.021818655600317486
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,0,12955.461228723118,1.6289616346955796e-06,0.02110394930137601
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,0,12474.64237888123,1.6289616346955796e-06,0.020320713841745122
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,0,11955.899936302148,1.6289616346955796e-06,0.019475702304495524
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,0,11404.128472346118,1.6289616346955796e-06,0.018576887758591336
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,0,10825.005025247476,1.6289616346955796e-06,0.01763351788151499
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,0,10225.022632288443,1.6289616346955796e-06,0.01665616958189188
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,0,9611.52386197302,1.6289616346955796e-06,0.01565680362211514
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,0,8992.734346200836,1.6289616346955796e-06,0.014648819240970397
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,0,8377.796312441054,1.6289616346955796e-06,0.013647108776260578
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,0,7776.802115906185,1.6289616346955796e-06,0.01266811228743058
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,0,7200.827771725955,1.6289616346955796e-06,0.01172987217819204
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,0,6661.966487121259,1.6289616346955796e-06,0.010852087819148214
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,0,6173.36219357787,1.6289616346955796e-06,0.010056170170418497
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,0,5749.243079020458,1.6289616346955796e-06,0.009365296404263413
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,1,9916.789254223993,3.257923269391159e-06,0.032308138468984546
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,1,10373.039545103224,3.257923269391159e-06,0.03379456690830648
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,1,10828.901859085996,3.257923269391159e-06,0.03527973134866945
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,1,11280.696421834047,3.257923269391159e-06,0.03675164336763073
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,1,11724.654089362664,3.257923269391159e-06,0.038198023383296836
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,1,12156.94988021456,3.257923269391159e-06,0.039606409899573085
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,1,12573.736507633728,3.257923269391159e-06,0.040964268751413055
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,1,12971.17791173931,3.257923269391159e-06,0.04225910235006813
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,1,13345.482791699462,3.257923269391159e-06,0.04347855892833696
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,1,13692.938137905221,3.257923269391159e-06,0.04461054178581507
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,1,14009.942764144365,3.257923269391159e-06,0.045643318534144224
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,1,14293.040839775287,3.257923269391159e-06,0.04656563034226206
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,1,14538.955421900844,3.257923269391159e-06,0.04736680118165152
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,1,14744.621987542245,3.257923269391159e-06,0.0480368470715904
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,1,14907.221965812892,3.257923269391159e-06,0.04856658532440084
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,1,15024.21627009226,3.257923269391159e-06,0.04894774379069882
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,1,15093.378830199763,3.257923269391159e-06,0.049173070104643724
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,1,15112.830124568613,3.257923269391159e-06,0.049236440929187775
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,1,15081.070712419678,3.257923269391159e-06,0.04913297120132557
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,1,14997.014765935355,3.257923269391159e-06,0.048859123377343605
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,1,14860.023602433455,3.257923269391159e-06,0.04841281667806979
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,1,14669.939216541028,3.257923269391159e-06,0.04779353633412293
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,1,14427.117812368251,3.257923269391159e-06,0.0470024428311622
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,1,14132.463335682305,3.257923269391159e-06,0.04604248115513678
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,1,13787.461006081203,3.257923269391159e-06,0.044918490037535196
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,1,13394.2108491677,3.257923269391159e-06,0.04363731120063497
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,1,12955.461228723118,3.257923269391159e-06,0.04220789860275202
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,1,12474.64237888123,3.257923269391159e-06,0.040641427683490244
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,1,11955.899936302148,3.257923269391159e-06,0.03895140460899105
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,1,11404.128472346118,3.257923269391159e-06,0.03715377551718267
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,1,10825.005025247476,3.257923269391159e-06,0.03526703576302998
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,1,10225.022632288443,3.257923269391159e-06,0.03331233916378376
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,1,9611.52386197302,3.257923269391159e-06,0.03131360724423028
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,1,8992.734346200836,3.257923269391159e-06,0.029297638481940794
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,1,8377.796312441054,3.257923269391159e-06,0.027294217552521156
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,1,7776.802115906185,3.257923269391159e-06,0.02533622457486116
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,1,7200.827771725955,3.257923269391159e-06,0.02345974435638408
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,1,6661.966487121259,3.257923269391159e-06,0.02170417563829643
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,1,6173.36219357787,3.257923269391159e-06,0.020112340340836993
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,1,5749.243079020458,3.257923269391159e-06,0.018730592808526826
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,4,9916.789254223993,8.144808173477898e-06,0.08077034617246137
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,4,10373.039545103224,8.144808173477898e-06,0.0844864172707662
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,4,10828.901859085996,8.144808173477898e-06,0.08819932837167363
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,4,11280.696421834047,8.144808173477898e-06,0.09187910841907683
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,4,11724.654089362664,8.144808173477898e-06,0.09549505845824209
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,4,12156.94988021456,8.144808173477898e-06,0.0990160247489327
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,4,12573.736507633728,8.144808173477898e-06,0.10241067187853263
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,4,12971.17791173931,8.144808173477898e-06,0.10564775587517031
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,4,13345.482791699462,8.144808173477898e-06,0.10869639732084241
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,4,13692.938137905221,8.144808173477898e-06,0.11152635446453767
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,4,14009.942764144365,8.144808173477898e-06,0.11410829633536056
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,4,14293.040839775287,8.144808173477898e-06,0.11641407585565516
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,4,14538.955421900844,8.144808173477898e-06,0.1184170029541288
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,4,14744.621987542245,8.144808173477898e-06,0.120092117678976
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,4,14907.221965812892,8.144808173477898e-06,0.1214164633110021
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,4,15024.21627009226,8.144808173477898e-06,0.12236935947674706
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,4,15093.378830199763,8.144808173477898e-06,0.12293267526160931
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,4,15112.830124568613,8.144808173477898e-06,0.12309110232296944
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,4,15081.070712419678,8.144808173477898e-06,0.12283242800331394
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,4,14997.014765935355,8.144808173477898e-06,0.122147808443359
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,4,14860.023602433455,8.144808173477898e-06,0.12103204169517448
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,4,14669.939216541028,8.144808173477898e-06,0.11948384083530732
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,4,14427.117812368251,8.144808173477898e-06,0.1175061070779055
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,4,14132.463335682305,8.144808173477898e-06,0.11510620288784196
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,4,13787.461006081203,8.144808173477898e-06,0.11229622509383798
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,4,13394.2108491677,8.144808173477898e-06,0.10909327800158743
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,4,12955.461228723118,8.144808173477898e-06,0.10551974650688006
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,4,12474.64237888123,8.144808173477898e-06,0.10160356920872561
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,4,11955.899936302148,8.144808173477898e-06,0.09737851152247762
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,4,11404.128472346118,8.144808173477898e-06,0.09288443879295667
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,4,10825.005025247476,8.144808173477898e-06,0.08816758940757496
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,4,10225.022632288443,8.144808173477898e-06,0.0832808479094594
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,4,9611.52386197302,8.144808173477898e-06,0.07828401811057571
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,4,8992.734346200836,8.144808173477898e-06,0.07324409620485199
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,4,8377.796312441054,8.144808173477898e-06,0.06823554388130289
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,4,7776.802115906185,8.144808173477898e-06,0.0633405614371529
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,4,7200.827771725955,8.144808173477898e-06,0.0586493608909602
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,4,6661.966487121259,8.144808173477898e-06,0.05426043909574107
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,4,6173.36219357787,8.144808173477898e-06,0.05028085085209248
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,4,5749.243079020458,8.144808173477898e-06,0.04682648202131706
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,5,9916.789254223993,3.257923269391159e-06,0.032308138468984546
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,5,10373.039545103224,3.257923269391159e-06,0.03379456690830648
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,5,10828.901859085996,3.257923269391159e-06,0.03527973134866945
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,5,11280.696421834047,3.257923269391159e-06,0.03675164336763073
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,5,11724.654089362664,3.257923269391159e-06,0.038198023383296836
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,5,12156.94988021456,3.257923269391159e-06,0.039606409899573085
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,5,12573.736507633728,3.257923269391159e-06,0.040964268751413055
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,5,12971.17791173931,3.257923269391159e-06,0.04225910235006813
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,5,13345.482791699462,3.257923269391159e-06,0.04347855892833696
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,5,13692.938137905221,3.257923269391159e-06,0.04461054178581507
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,5,14009.942764144365,3.257923269391159e-06,0.045643318534144224
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,5,14293.040839775287,3.257923269391159e-06,0.04656563034226206
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,5,14538.955421900844,3.257923269391159e-06,0.04736680118165152
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,5,14744.621987542245,3.257923269391159e-06,0.0480368470715904
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,5,14907.221965812892,3.257923269391159e-06,0.04856658532440084
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,5,15024.21627009226,3.257923269391159e-06,0.04894774379069882
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,5,15093.378830199763,3.257923269391159e-06,0.049173070104643724
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,5,15112.830124568613,3.257923269391159e-06,0.049236440929187775
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,5,15081.070712419678,3.257923269391159e-06,0.04913297120132557
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,5,14997.014765935355,3.257923269391159e-06,0.048859123377343605
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,5,14860.023602433455,3.257923269391159e-06,0.04841281667806979
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,5,14669.939216541028,3.257923269391159e-06,0.04779353633412293
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,5,14427.117812368251,3.257923269391159e-06,0.0470024428311622
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,5,14132.463335682305,3.257923269391159e-06,0.04604248115513678
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,5,13787.461006081203,3.257923269391159e-06,0.044918490037535196
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,5,13394.2108491677,3.257923269391159e-06,0.04363731120063497
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,5,12955.461228723118,3.257923269391159e-06,0.04220789860275202
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,5,12474.64237888123,3.257923269391159e-06,0.040641427683490244
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,5,11955.899936302148,3.257923269391159e-06,0.03895140460899105
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,5,11404.128472346118,3.257923269391159e-06,0.03715377551718267
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,5,10825.005025247476,3.257923269391159e-06,0.03526703576302998
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,5,10225.022632288443,3.257923269391159e-06,0.03331233916378376
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,5,9611.52386197302,3.257923269391159e-06,0.03131360724423028
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,5,8992.734346200836,3.257923269391159e-06,0.029297638481940794
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,5,8377.796312441054,3.257923269391159e-06,0.027294217552521156
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,5,7776.802115906185,3.257923269391159e-06,0.02533622457486116
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,5,7200.827771725955,3.257923269391159e-06,0.02345974435638408
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,5,6661.966487121259,3.257923269391159e-06,0.02170417563829643
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,5,6173.36219357787,3.257923269391159e-06,0.020112340340836993
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,5,5749.243079020458,3.257923269391159e-06,0.018730592808526826
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,6,9916.789254223993,3.0950271059216014e-05,0.30692731545535323
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,6,10373.039545103224,3.0950271059216014e-05,0.3210483856289115
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,6,10828.901859085996,3.0950271059216014e-05,0.3351574478123598
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,6,11280.696421834047,3.0950271059216014e-05,0.34914061199249197
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,6,11724.654089362664,3.0950271059216014e-05,0.36288122214131996
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,6,12156.94988021456,3.0950271059216014e-05,0.3762608940459443
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,6,12573.736507633728,3.0950271059216014e-05,0.389160553138424
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,6,12971.17791173931,3.0950271059216014e-05,0.4014614723256472
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,6,13345.482791699462,3.0950271059216014e-05,0.4130463098192012
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,6,13692.938137905221,3.0950271059216014e-05,0.42380014696524315
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,6,14009.942764144365,3.0950271059216014e-05,0.43361152607437015
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,6,14293.040839775287,3.0950271059216014e-05,0.44237348825148964
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,6,14538.955421900844,3.0950271059216014e-05,0.44998461122568945
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,6,14744.621987542245,3.0950271059216014e-05,0.45635004718010885
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,6,14907.221965812892,3.0950271059216014e-05,0.46138256058180804
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,6,15024.21627009226,3.0950271059216014e-05,0.46500356601163884
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,6,15093.378830199763,3.0950271059216014e-05,0.4671441659941154
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,6,15112.830124568613,3.0950271059216014e-05,0.46774618882728386
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,6,15081.070712419678,3.0950271059216014e-05,0.466763226412593
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,6,14997.014765935355,3.0950271059216014e-05,0.4641616720847642
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,6,14860.023602433455,3.0950271059216014e-05,0.45992175844166305
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,6,14669.939216541028,3.0950271059216014e-05,0.45403859517416784
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,6,14427.117812368251,3.0950271059216014e-05,0.4465232068960409
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,6,14132.463335682305,3.0950271059216014e-05,0.43740357097379945
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,6,13787.461006081203,3.0950271059216014e-05,0.42672565535658435
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,6,13394.2108491677,3.0950271059216014e-05,0.4145544564060322
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,6,12955.461228723118,3.0950271059216014e-05,0.40097503672614426
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,6,12474.64237888123,3.0950271059216014e-05,0.38609356299315734
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,6,11955.899936302148,3.0950271059216014e-05,0.37003834378541495
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,6,11404.128472346118,3.0950271059216014e-05,0.3529608674132354
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,6,10825.005025247476,3.0950271059216014e-05,0.33503683974878484
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,6,10225.022632288443,3.0950271059216014e-05,0.31646722205594574
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,6,9611.52386197302,3.0950271059216014e-05,0.2974792688201877
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,6,8992.734346200836,3.0950271059216014e-05,0.2783275655784376
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,6,8377.796312441054,3.0950271059216014e-05,0.25929506674895103
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,6,7776.802115906185,3.0950271059216014e-05,0.24069413346118104
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,6,7200.827771725955,3.0950271059216014e-05,0.22286757138564878
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,6,6661.966487121259,3.0950271059216014e-05,0.20618966856381607
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,6,6173.36219357787,3.0950271059216014e-05,0.19106723323795144
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,6,5749.243079020458,3.0950271059216014e-05,0.17794063168100485
2021-03-31,2021,13,2021 W13,3,2021 M 3,31,2,Wed,7,9916.789254223993,0.0011842551084236864,11.744008333475884
2021-04-07,2021,14,2021 W14,4,2021 M 4,7,2,Wed,7,10373.039545103224,0.0011842551084236864,12.284325071169405
2021-04-14,2021,15,2021 W15,4,2021 M 4,14,2,Wed,7,10828.901859085996,0.0011842551084236864,12.824182345241345
2021-04-21,2021,16,2021 W16,4,2021 M 4,21,2,Wed,7,11280.696421834047,0.0011842551084236864,13.359222364133771
2021-04-28,2021,17,2021 W17,4,2021 M 4,28,2,Wed,7,11724.654089362664,0.0011842551084236864,13.8849814998284
2021-05-05,2021,18,2021 W18,5,2021 M 5,5,2,Wed,7,12156.94988021456,0.0011842551084236864,14.396929998494816
2021-05-12,2021,19,2021 W19,5,2021 M 5,12,2,Wed,7,12573.736507633728,0.0011842551084236864,14.890511691138645
2021-05-19,2021,20,2021 W20,5,2021 M 5,19,2,Wed,7,12971.17791173931,0.0011842551084236864,15.361183704249763
2021-05-26,2021,21,2021 W21,5,2021 M 5,26,2,Wed,7,13345.482791699462,0.0011842551084236864,15.804456170450488
2021-06-02,2021,22,2021 W22,6,2021 M 6,2,2,Wed,7,13692.938137905221,0.0011842551084236864,16.21593193914378
2021-06-09,2021,23,2021 W23,6,2021 M 6,9,2,Wed,7,14009.942764144365,0.0011842551084236864,16.591346287161425
2021-06-16,2021,24,2021 W24,6,2021 M 6,16,2,Wed,7,14293.040839775287,0.0011842551084236864,16.926606629412262
2021-06-23,2021,25,2021 W25,6,2021 M 6,23,2,Wed,7,14538.955421900844,0.0011842551084236864,17.217832229530327
2021-06-30,2021,26,2021 W26,6,2021 M 6,30,2,Wed,7,14744.621987542245,0.0011842551084236864,17.46139391052311
2021-07-07,2021,27,2021 W27,7,2021 M 7,7,2,Wed,7,14907.221965812892,0.0011842551084236864,17.653953765419708
2021-07-14,2021,28,2021 W28,7,2021 M 7,14,2,Wed,7,15024.21627009226,0.0011842551084236864,17.79250486791902
2021-07-21,2021,29,2021 W29,7,2021 M 7,21,2,Wed,7,15093.378830199763,0.0011842551084236864,17.874410983037993
2021-07-28,2021,30,2021 W30,7,2021 M 7,28,2,Wed,7,15112.830124568613,0.0011842551084236864,17.897446277759755
2021-08-04,2021,31,2021 W31,8,2021 M 8,4,2,Wed,7,15081.070712419678,0.0011842551084236864,17.859835031681847
2021-08-11,2021,32,2021 W32,8,2021 M 8,11,2,Wed,7,14997.014765935355,0.0011842551084236864,17.7602913476644
2021-08-18,2021,33,2021 W33,8,2021 M 8,18,2,Wed,7,14860.023602433455,0.0011842551084236864,17.59805886247837
2021-08-25,2021,34,2021 W34,8,2021 M 8,25,2,Wed,7,14669.939216541028,0.0011842551084236864,17.372950457453683
2021-09-01,2021,35,2021 W35,9,2021 M 9,1,2,Wed,7,14427.117812368251,0.0011842551084236864,17.08538796912746
2021-09-08,2021,36,2021 W36,9,2021 M 9,8,2,Wed,7,14132.463335682305,0.0011842551084236864,16.73644189989222
2021-09-15,2021,37,2021 W37,9,2021 M 9,15,2,Wed,7,13787.461006081203,0.0011842551084236864,16.327871128644045
2021-09-22,2021,38,2021 W38,9,2021 M 9,22,2,Wed,7,13394.2108491677,0.0011842551084236864,15.862162621430812
2021-09-29,2021,39,2021 W39,9,2021 M 9,29,2,Wed,7,12955.461228723118,0.0011842551084236864,15.342571142100361
2021-10-06,2021,40,2021 W40,10,2021 M10,6,2,Wed,7,12474.64237888123,0.0011842551084236864,14.773158962948704
2021-10-13,2021,41,2021 W41,10,2021 M10,13,2,Wed,7,11955.899936302148,0.0011842551084236864,14.158835575368247
2021-10-20,2021,42,2021 W42,10,2021 M10,20,2,Wed,7,11404.128472346118,0.0011842551084236864,13.505397400495902
2021-10-27,2021,43,2021 W43,10,2021 M10,27,2,Wed,7,10825.005025247476,0.0011842551084236864,12.8195674998614
2021-11-03,2021,44,2021 W44,11,2021 M11,3,2,Wed,7,10225.022632288443,0.0011842551084236864,12.109035286035397
2021-11-10,2021,45,2021 W45,11,2021 M11,10,2,Wed,7,9611.52386197302,0.0011842551084236864,11.38249623327771
2021-11-17,2021,46,2021 W46,11,2021 M11,17,2,Wed,7,8992.734346200836,0.0011842551084236864,10.64969158818548
2021-11-24,2021,47,2021 W47,11,2021 M11,24,2,Wed,7,8377.796312441054,0.0011842551084236864,9.921448080341442
2021-12-01,2021,48,2021 W48,12,2021 M12,1,2,Wed,7,7776.802115906185,0.0011842551084236864,9.209717632962032
2021-12-08,2021,49,2021 W49,12,2021 M12,8,2,Wed,7,7200.827771725955,0.0011842551084236864,8.527617073545613
2021-12-15,2021,50,2021 W50,12,2021 M12,15,2,Wed,7,6661.966487121259,0.0011842551084236864,7.889467844520752
2021-12-22,2021,51,2021 W51,12,2021 M12,22,2,Wed,7,6173.36219357787,0.0011842551084236864,7.310835713894247
2021-12-29,2021,52,2021 W52,12,2021 M12,29,2,Wed,7,5749.243079020458,0.0011842551084236864,6.8085704858995015
